ViralOTU	Closer	Accession	Status	VC	Level	Weight	Host	BaltimoreGroup	Realm	Kingdom	Phylum	Class	Order	Family	Subfamily	Genus
vOTU_584	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_585	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_586	Klebsiella phage ST437-OXA245phi4.1	MK416011	Clustered	VC_674_0	1N1	23	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_587	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_588	Clostridium phage CDMH1	HG531805	Outlier	n.a.	2N1	3	Clostridium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_589	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_59	Klebsiella phage ST405-OXA48phi1.1	MK388859	Overlap (VC_172/VC_173)	n.a.	1N1	147	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_590	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_591	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_592	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_593	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_594	Klebsiella phage 5 LV-2017	KY271399	Clustered	VC_837_0	1N1	21	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_595	Paenibacillus phage PG1	HQ332138	Outlier	n.a.	2N1	8	Paenibacillus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_596	Escherichia phage D6	MF356679	Outlier	n.a.	2N1	3	Escherichia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_597	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_598	Listeria phage B054	DQ003640	Outlier	n.a.	1N1	3	Listeria	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_599	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_6	n.a.	n.a.	Outlier	n.a.	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_60	Bacillus phage vB_BtS_BMBtp13	KX190832	Clustered	VC_396_0	1N3	10	Bacillus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_600	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_601	CrAssphage sp. O-152	MK069403	Outlier	n.a.	1N1	15	Unspecified	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_602	Enterobacter phage LAU1	MN688132	Clustered	VC_206_0	1N1	8	Enterobacter	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_603	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_604	Roseburia phage Jekyll	LR596902	Clustered/Singleton	VC_1146_0	1N1	5	Roseburia	Unclassified	Unclassified	n.a.	n.a.	n.a.	n.a.	O	O	O
vOTU_605	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_606	Klebsiella phage ST512-KPC3phi13.2	MK422449	Outlier	n.a.	1N1	32	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_607	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_608	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_609	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_61	Salmonella phage SSU5	JQ965645	Outlier	n.a.	1N2	99	Salmonella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_610	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_611	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_612	Klebsiella phage Kp4866-6	OK490421	Outlier	n.a.	1N2	15	Klebsiella	Unclassified	Unclassified	n.a.	n.a.	n.a.	n.a.	O	O	O
vOTU_613	Klebsiella phage Kp4866-3	OK490420	Clustered	VC_224_0	1N2	20	Klebsiella	Unclassified	Unclassified	n.a.	n.a.	n.a.	n.a.	O	O	O
vOTU_614	Streptococcus phage IPP61	KY065497	Outlier	n.a.	2N3	2	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_615	Klebsiella phage ST147-VIM1phi7.2	MK448232	Outlier	n.a.	1N1	36	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_616	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_617	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_618	Solobacterium phage SMO_1P	MZ503613	Outlier	n.a.	2N1	3	Solobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_619	n.a.	n.a.	Outlier	n.a.	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_62	n.a.	n.a.	Clustered	VC_1380_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_620	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_621	Streptococcus phage phi-SsuFJNP8_rum	MN270261	Clustered	VC_1362_0	2C1	6	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_622	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_623	Klebsiella phage ST16-OXA48phi5.3	MK416014	Clustered	VC_837_0	1N4	7	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_624	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_625	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_626	Bifidobacterium phage PMBT6	MH444512	Outlier	n.a.	1N2	17	Bifidobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_627	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_628	Streptococcus phage phi-SsuFJNP8_rum	MN270261	Outlier	n.a.	3N1	3	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_629	Salmonella phage epsilon15	AY150271	Outlier	n.a.	1N1	14	Salmonella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_63	Acinetobacter phage MD-2021a	CAKLQA010000002	Clustered	VC_623_0	2C1	13	Acinetobacter	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Unclassified	Unclassified
vOTU_630	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_631	Bacteriophage sp.	LT985573	Clustered	VC_274_0	1C1	33	Unspecified	Unclassified	Unclassified	n.a.	n.a.	n.a.	n.a.	Unclassified	Unclassified	Unclassified
vOTU_632	Escherichia phage 500465-2	CP025901	Outlier	n.a.	1N1	4	Escherichia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_633	n.a.	n.a.	Clustered	VC_1403_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_634	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_635	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_636	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_637	Klebsiella phage Kp4856-1	OK490410	Clustered	VC_251_0	1N1	20	Klebsiella	Unclassified	Unclassified	n.a.	n.a.	n.a.	n.a.	O	O	O
vOTU_638	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_639	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_64	Streptococcus phage IPP61	KY065497	Outlier	n.a.	1N4	22	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_640	Klebsiella phage vB_Kpn_Chronis	MN013086	Outlier	n.a.	1N1	11	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_641	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_642	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_643	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_644	Bacillus phage Pavlov	KT001911	Clustered	VC_1053_0	2C1	3	Bacillus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Unclassified	Pagevirus
vOTU_645	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_646	Streptococcus phage IPP61	KY065497	Clustered	VC_1364_0	2C1	9	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_647	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_648	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_649	Klebsiella phage 3LV2017	KY271397	Outlier	n.a.	1N2	21	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_65	Clostridium phage phiMMP04	JX145342	Clustered	VC_143_0	1N4	12	Clostridium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_650	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_651	Escherichia phage Lambda_ev099	LR597635	Outlier	n.a.	1N2	11	Escherichia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_652	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_653	Streptococcus phage IPP61	KY065497	Outlier	n.a.	2N1	5	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_654	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_655	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_656	CrAssphage sp. C0531BW4	MW067003	Outlier	n.a.	1N1	30	Unspecified	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_657	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_658	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_659	Lactobacillus phage CL1	KR905066	Outlier	n.a.	1N1	3	Lactobacillus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_66	n.a.	n.a.	Clustered	VC_1376_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_660	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_661	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_662	Stx2a-converting phage Stx2_EH2201	LC567829	Outlier	n.a.	1N1	13	Unspecified	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_663	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_664	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_665	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_666	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_667	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_668	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_669	Escherichia phage P1	AF234173	Clustered	VC_288_0	2C2	10	Escherichia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Unclassified	Punavirus
vOTU_67	Bifidobacterium phage PMBT6	MH444512	Clustered	VC_799_0	1C1	60	Bifidobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_670	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_671	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_672	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_673	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_674	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_675	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_676	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_677	Lactococcus phage CAP	MZ308445	Outlier	n.a.	1N2	11	Lactococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_678	n.a.	n.a.	Clustered	VC_1396_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_679	Ruminococcus phage phiRg519T2	MT980838	Outlier	n.a.	1N1	12	Ruminococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_68	Klebsiella phage ST11-OXA48phi15.1	MK433579	Outlier	n.a.	1N2	20	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_680	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_681	Enterobacteria phage PPompW_699	LC567826	Clustered	VC_1139_0	1N2	4	Enterobacteria	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_682	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_683	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_684	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_685	Escherichia phage Henu7	LR881103	Clustered	VC_961_0	1C1	17	Escherichia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Tempevirinae	Henuseptimavirus
vOTU_686	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_687	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_688	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_689	Enterobacterial phage mEp390	JQ182729	Outlier	n.a.	1N2	17	Enterobacteria	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_69	Geobacillus phage GBSV1	DQ340064	Outlier	n.a.	1N1	6	Geobacillus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_690	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_691	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_692	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_693	Solobacterium phage SMO_1P	MZ503613	Clustered	VC_953_0	1C2	26	Solobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_694	Streptococcus phage IPP61	KY065497	Clustered	VC_246_0	1N6	10	Streptococcus	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_695	n.a.	n.a.	Clustered	VC_1404_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_696	n.a.	n.a.	Clustered	VC_1404_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_697	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_698	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_699	Acinetobacter phage MD-2021a	CAKLQA010000002	Outlier	n.a.	2N1	4	Acinetobacter	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_7	Salmonella phage SSU5	JQ965645	Clustered	VC_680_0	1C1	200	Salmonella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_70	Clostridioides phage phiCD27	EU719189	Outlier	n.a.	1N1	8	Clostridioides	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_700	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_701	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_702	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_703	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_704	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_705	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_706	Escherichia phage P1	AF234173	Clustered	VC_288_0	2C1	12	Escherichia	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Unclassified	Punavirus
vOTU_707	Enterobacter phage vB_EclS_CobraSix	OK499971	Clustered	VC_251_0	1N2	11	Enterobacter	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_708	n.a.	n.a.	Clustered	VC_1405_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_709	Phage DP SC_6_H4_2017	MT121964	Outlier	n.a.	1N1	10	Unspecified	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_71	Bifidobacterium phage Bbif-1	GQ141189	Outlier	n.a.	1N2	17	Bifidobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_710	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_711	n.a.	n.a.	Clustered	VC_1406_0	F	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_712	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_713	Pseudomonas phage SC_10_H1H2H8_2017	MT121968	Clustered	VC_673_0	1C1	10	Pseudomonas	Unclassified	Unclassified	n.a.	n.a.	n.a.	n.a.	Unclassified	Unclassified	Unclassified
vOTU_714	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_715	Solobacterium phage SMO_1P	MZ503613	Clustered	VC_953_0	1C3	22	Solobacterium	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unclassified	Unclassified
vOTU_716	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
vOTU_717	Klebsiella phage ST437-OXA245phi4.2	MK416012	Outlier	n.a.	1N1	2	Klebsiella	Group I	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	O	O	O
vOTU_718	n.a.	n.a.	Singleton	n.a.	G	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
